condition,repeat,fold,participant_id,label,raw_probability,model_seed,train_ids_sha256,test_ids_sha256
nontemplate_positionmatched,1,1,319,1,0.6715742025287774,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,331,0,0.6143223419654348,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,345,1,0.5780235418536495,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,346,1,0.7710520619303811,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,357,0,0.5075420551932698,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,358,0,0.7143910202007183,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,362,1,0.6595146980771809,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,363,0,0.30543948152383205,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,364,0,0.5882703802991955,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,369,0,0.38670863971283326,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,372,1,0.5630565377907358,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,391,0,0.5366785715914195,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,400,0,0.4087070044073157,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,402,1,0.5466580671987609,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,403,0,0.39095888081406105,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,404,0,0.429107120285939,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,413,1,0.4834724334599896,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,416,0,0.3204410386537127,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,420,0,0.27215777319833995,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,423,0,0.46772393820289,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,426,1,0.43974674976685374,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,433,1,0.30792065115429534,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,451,0,0.44533012442996006,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,454,0,0.2722752189516925,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,473,0,0.3113750979009412,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,476,0,0.18229808100354225,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,484,0,0.4581467009479426,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,487,0,0.31114376128961385,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,1,490,0,0.2735052804718321,20260625,e730d1138a995a210216a7f9c12d1405ed6f24fdbade2e3907cb6cabae0e04c1,9bd60b452a99fd3fe74334703b28b6103849534c5da6eecb548faa5f0fcbe342
nontemplate_positionmatched,1,2,303,0,0.3614156367343087,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,304,0,0.3914576206650248,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,310,0,0.5302566408659535,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,312,0,0.50104366986123,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,316,0,0.5501575346765806,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,324,0,0.6520193902126569,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,328,0,0.5185811951486019,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,339,1,0.6785418075720157,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,353,1,0.5958898444340286,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,355,1,0.6619372317193631,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,366,0,0.3473973270056191,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,375,0,0.3041660581703397,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,376,1,0.5407287152720192,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,379,0,0.36368337132294254,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,381,1,0.3922215374250778,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,382,0,0.2191236564894248,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,386,1,0.41303677310486386,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,390,0,0.520358482348581,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,392,0,0.22194756110437336,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,401,0,0.3541049606495518,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,412,1,0.4223707811028923,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,422,1,0.4004845412805708,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,427,0,0.4462454040244012,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,440,1,0.531056900898703,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,443,0,0.32913191382725554,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,457,0,0.3268565732096542,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,479,0,0.271048657500316,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,482,0,0.25839794053945503,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,2,486,0,0.2262142154669556,20260625,915c6e8ad24faf499277f1d94c24da85f7a75dcc1bc619fcc79e03708fae1185,bedf43dd0f7573adea1654fa2c4d66a65f9e7f2031012d1ce4c250f8278ff66a
nontemplate_positionmatched,1,3,305,0,0.4512734383228423,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,307,0,0.43254718475848897,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,313,0,0.5678722094724719,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,315,0,0.5271376461257181,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,317,0,0.5736494654638155,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,320,1,0.6991587141565577,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,338,1,0.7189658128331875,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,344,1,0.6401588140653571,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,352,1,0.547763489896964,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,356,1,0.6270975284779984,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,367,1,0.5653831423335516,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,371,0,0.5840567189952209,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,380,1,0.36442537820466575,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,383,0,0.3182517721786119,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,393,0,0.35035518074263156,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,395,0,0.5057979778943014,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,397,0,0.3222612997648098,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,425,0,0.4414184253124671,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,430,0,0.4350193871360214,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,436,0,0.3159568459612486,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,439,0,0.2809749850675802,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,446,0,0.33843696674101825,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,447,0,0.39973820510457464,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,459,1,0.35742947714525375,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,474,0,0.20503961639450224,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,475,0,0.3510808330778709,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,489,0,0.2180502589236226,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,3,491,0,0.47733891923981026,20260625,40b11b1f2b69a58a40ae07cd201d72fd8e439c6f413eaec59ff4ebf9bb08182e,8c20b147f3f5fff0bbf7e8418b6b76ddaeff21201831dda7e2fd9e3606e39d22
nontemplate_positionmatched,1,4,318,0,0.5162531423077215,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,322,0,0.6870323786056688,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,326,0,0.5047427279305647,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,327,0,0.6594327320919482,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,335,1,0.6212976287807511,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,343,0,0.5634972038563093,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,347,1,0.6981474983633214,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,351,1,0.6680535010309846,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,374,0,0.6285986044365393,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,377,1,0.6777380118018427,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,389,1,0.6298654088353969,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,414,1,0.6041320172364544,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,415,0,0.3367234359987268,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,419,0,0.36036303365311695,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,445,0,0.32504602128286614,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,448,1,0.3412137917514702,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,449,0,0.3749152744570367,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,455,0,0.24831064944584597,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,458,0,0.4369150494506538,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,463,0,0.21363990113745104,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,464,0,0.4655173235388459,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,471,0,0.20173767111788754,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,472,0,0.2609421953354717,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
nontemplate_positionmatched,1,4,477,0,0.2727113508399924,20260625,661aecd0428a842ecabaa96046e595de0bea3503f47a77e56c1b6faabd8f50ec,20f3f098ee7a0655ecaf9d880b4c2181ce0aecce0329183790c4ba2d065ee744
